Geneid	RpS12_A_Ribo	RpS12_B_Ribo	RpS12_C_Ribo	Xrp1_A_Ribo	Xrp1_B_Ribo	Xrp1_C_Ribo
FBGN0039480	3	1	3	1	6	1
FBGN0265042	93	70	60	77	101	81
FBGN0260440	5	0	4	6	11	9
FBGN0038586	16	10	2	7	5	3
FBGN0038784	0	1	0	0	2	0
FBGN0037676	0	0	0	0	0	0
FBGN0037432	0	0	0	0	0	0
FBGN0051272	0	0	0	0	2	0
FBGN0037442	21	22	19	42	55	45
FBGN0027508	56	47	60	83	131	106
FBGN0039690	59	83	51	106	174	163
FBGN0039675	0	0	0	0	0	0
FBGN0039812	0	0	0	0	0	0
FBGN0002629	28	12	9	21	33	35
FBGN0038161	0	0	0	0	0	0
FBGN0039462	26	19	12	27	29	14
FBGN0004049	145	187	167	249	337	315
FBGN0262004	0	4	0	0	0	0
FBGN0083985	1	0	2	9	3	3
FBGN0051184	79	103	69	117	116	108
FBGN0038964	362	365	276	320	474	512
FBGN0085303	0	0	0	0	0	0
FBGN0015575	0	0	0	2	9	0
FBGN0020379	15	11	7	14	18	7
FBGN0003165	253	224	240	330	563	505
FBGN0051109	33	35	16	37	19	20
FBGN0027539	15	23	17	32	64	37
FBGN0053092	0	0	0	0	0	0
FBGN0038142	0	0	0	0	0	0
FBGN0051365	54	58	37	62	69	62
FBGN0037371	141	101	118	224	187	208
FBGN0037526	7	3	10	8	17	16
FBGN0037874	551	543	456	452	902	781
FBGN0011281	0	0	0	0	0	0
FBGN0039955	140	124	127	98	156	159
FBGN0038386	0	0	0	0	0	0
FBGN0004054	0	0	0	0	0	0
FBGN0039697	153	190	108	160	247	236
FBGN0037569	60	85	74	83	152	144
FBGN0085327	0	0	0	0	0	0
FBGN0040670	0	0	0	0	1	0
FBGN0039730	22	17	8	31	51	26
FBGN0013981	1106	1098	926	1150	1563	1560
FBGN0051475	16	24	14	16	18	24
FBGN0267790	853	713	788	889	1272	1353
FBGN0004898	3	7	3	0	0	0
FBGN0040077	65	34	58	62	75	48
FBGN0037734	33	10	14	42	41	35
FBGN0243514	2	1	3	2	9	2
FBGN0038741	25	7	23	18	22	12
FBGN0038583	16	43	25	21	29	27
FBGN0037612	0	0	0	0	1	0
FBGN0051008	0	0	0	0	0	0
FBGN0026077	160	84	131	175	380	367
FBGN0038412	8	19	7	12	35	20
FBGN0011278	0	0	0	0	0	0
FBGN0016693	103	133	139	189	273	331
FBGN0051496	0	0	0	0	0	0
FBGN0039538	2	1	2	7	2	4
FBGN0051268	0	0	0	0	0	0
FBGN0037275	0	0	0	0	0	0
FBGN0051201	0	0	0	0	0	0
FBGN0051482	0	0	0	0	0	0
FBGN0037307	0	0	0	0	0	0
FBGN0039151	0	0	1	2	3	0
FBGN0039114	2	22	12	14	25	6
FBGN0259730	0	0	3	0	0	0
FBGN0038714	0	0	0	0	0	0
FBGN0038721	21	13	7	40	19	10
FBGN0266195	7	18	19	13	30	11
FBGN0039747	0	0	0	0	0	0
FBGN0262127	40	29	73	75	125	109
FBGN0037810	218	142	156	248	335	246
FBGN0038202	0	0	3	2	1	0
FBGN0037669	66	39	29	76	61	85
FBGN0039644	3	7	9	14	13	6
FBGN0085313	0	0	0	0	0	0
FBGN0037764	0	0	0	0	0	0
FBGN0260944	118	103	82	91	143	134
FBGN0001311	331	242	311	559	748	808
FBGN0000039	0	0	0	0	0	0
FBGN0264775	0	0	0	0	0	2
FBGN0053107	2	2	4	4	8	4
FBGN0261599	430	421	380	519	915	686
FBGN0037757	34	66	34	61	76	64
FBGN0039749	0	0	0	0	6	2
FBGN0039664	6	6	13	24	22	37
FBGN0038694	2	1	0	0	0	0
FBGN0026190	0	0	0	0	0	1
FBGN0004863	12	10	5	13	12	19
FBGN0046874	0	0	0	3	0	2
FBGN0038471	41	41	33	64	80	63
FBGN0024432	85	84	92	91	124	113
FBGN0004175	0	0	0	0	0	0
FBGN0039381	41	31	31	59	103	80
FBGN0039881	0	0	0	0	1	1
FBGN0037788	1	0	3	0	0	5
FBGN0039224	0	0	0	0	0	0
FBGN0038058	47	18	50	53	62	66
FBGN0039406	160	146	144	215	335	319
FBGN0264427	0	0	0	0	0	0
FBGN0037234	57	52	39	58	60	84
FBGN0038047	4	8	8	6	6	4
FBGN0038959	0	0	0	0	0	0
FBGN0038934	0	0	0	3	8	0
FBGN0002522	0	0	0	0	0	1
FBGN0039621	0	0	0	0	0	0
FBGN0039686	0	6	0	0	0	0
FBGN0025825	52	21	50	50	61	71
FBGN0038211	0	0	0	0	0	0
FBGN0039223	1	0	0	0	5	9
FBGN0085322	6	2	6	4	7	12
FBGN0038405	16	2	25	5	1	7
FBGN0039631	15	23	18	13	24	22
FBGN0039741	6	1	8	6	9	16
FBGN0003719	127	114	120	129	175	192
FBGN0037382	92	81	75	98	142	159
FBGN0039558	82	83	71	110	109	134
FBGN0038678	26	15	24	30	26	13
FBGN0023179	0	0	1	0	0	0
FBGN0037229	0	0	0	0	0	0
FBGN0029512	350	300	312	366	548	637
FBGN0037338	20	11	28	41	54	47
FBGN0267649	0	0	0	0	0	0
FBGN0264291	57	43	42	51	49	56
FBGN0038798	0	0	0	0	0	0
FBGN0053096	72	76	71	100	146	111
FBGN0051454	0	0	0	0	0	0
FBGN0038925	18	40	30	36	73	50
FBGN0259705	12	6	7	10	20	9
FBGN0004110	0	0	0	0	0	0
FBGN0085386	0	0	0	0	0	0
FBGN0002306	700	703	655	913	1233	1112
FBGN0015396	272	219	276	283	401	401
FBGN0045471	0	0	0	0	0	0
FBGN0051457	7	7	15	13	13	14
FBGN0051159	16	15	10	16	11	21
FBGN0086346	279	199	248	280	472	443
FBGN0038541	0	0	0	0	0	0
FBGN0037475	0	0	0	0	0	0
FBGN0039425	0	0	0	0	0	0
FBGN0015282	497	448	393	694	988	970
FBGN0038909	0	0	0	0	0	0
FBGN0037684	1	0	0	0	2	0
FBGN0039212	31	25	29	9	48	53
FBGN0029088	49	69	60	72	107	91
FBGN0038242	7	47	5	0	0	0
FBGN0038702	0	0	0	0	0	0
FBGN0039071	0	0	0	0	0	0
FBGN0038290	0	0	1	0	0	0
FBGN0051174	0	0	0	0	0	0
FBGN0039559	139	111	113	159	238	202
FBGN0037235	47	34	31	48	47	44
FBGN0008651	2	0	6	0	0	0
FBGN0024273	15	14	21	31	27	47
FBGN0038840	0	0	0	0	0	0
FBGN0037881	19	11	42	35	34	39
FBGN0039776	25	28	31	72	106	109
FBGN0262365	0	0	0	0	0	0
FBGN0039773	22	31	34	33	51	44
FBGN0039202	0	0	0	0	2	0
FBGN0039398	0	0	0	0	0	0
FBGN0037926	251	122	191	201	295	270
FBGN0025457	201	192	245	246	394	325
FBGN0264830	0	0	0	0	0	0
FBGN0051286	0	0	0	0	0	0
FBGN0260745	518	325	399	475	630	747
FBGN0038238	1	0	0	0	0	0
FBGN0013953	0	0	3	0	0	3
FBGN0002631	0	0	1	0	0	1
FBGN0250823	188	161	126	200	257	233
FBGN0037975	0	0	3	2	9	1
FBGN0028381	2	0	0	0	0	8
FBGN0053191	0	0	0	0	0	0
FBGN0039687	36	95	26	34	51	58
FBGN0037749	48	25	32	36	73	68
FBGN0038223	75	41	39	60	120	94
FBGN0026056	45	62	24	46	54	65
FBGN0037842	16	16	13	18	37	17
FBGN0004903	52	35	60	74	83	114
FBGN0039647	0	0	0	0	0	0
FBGN0022349	513	507	477	555	753	713
FBGN0037414	0	0	0	0	1	0
FBGN0039273	28	24	18	29	27	32
FBGN0039709	224	192	201	267	377	400
FBGN0013276	0	0	0	0	0	0
FBGN0004053	0	0	0	0	0	0
FBGN0039756	2	0	0	0	0	0
FBGN0261004	81	106	75	69	114	116
FBGN0038128	13	10	22	24	19	36
FBGN0038311	0	0	0	0	0	0
FBGN0053920	0	0	0	0	0	0
FBGN0037918	123	88	113	172	224	250
FBGN0038874	0	0	0	0	0	0
FBGN0265190	100	100	92	88	155	128
FBGN0051413	0	0	0	0	0	0
FBGN0250754	642	577	665	755	950	957
FBGN0053109	0	0	0	0	0	0
FBGN0013973	0	0	0	0	0	0
FBGN0037848	33	11	16	32	62	46
FBGN0054027	0	0	0	0	0	0
FBGN0023495	0	0	0	0	0	0
FBGN0037654	7	0	4	0	4	2
FBGN0039868	78	74	60	60	70	75
FBGN0037395	1	0	0	0	0	0
FBGN0039044	29	27	30	29	61	34
FBGN0037215	103	104	115	207	232	199
FBGN0260444	30	21	21	42	46	79
FBGN0038775	0	0	0	0	0	0
FBGN0045761	22	10	13	6	12	2
FBGN0003867	16	26	13	49	67	41
FBGN0039257	784	1035	460	1223	1886	1411
FBGN0038440	0	0	0	0	0	0
FBGN0051028	123	109	129	87	168	150
FBGN0037950	0	0	0	0	0	1
FBGN0037296	0	0	0	0	0	0
FBGN0083966	0	0	0	0	0	0
FBGN0051561	0	0	0	0	0	0
FBGN0013269	965	866	792	809	1188	1206
FBGN0038789	0	0	0	0	0	0
FBGN0051189	0	0	0	0	0	0
FBGN0037942	11	9	10	11	31	29
FBGN0053630	0	0	0	0	0	0
FBGN0270928	0	0	0	0	0	0
FBGN0038478	87	61	82	149	172	140
FBGN0037852	9	0	7	4	9	8
FBGN0027544	0	0	0	0	0	0
FBGN0037292	0	0	0	0	0	0
FBGN0085466	0	0	0	0	2	0
FBGN0038588	11	10	16	14	25	17
FBGN0039078	37	16	26	45	73	63
FBGN0038316	26	50	33	24	48	36
FBGN0039419	0	0	1	0	0	0
FBGN0043457	40	68	44	69	107	91
FBGN0000447	116	118	124	161	188	154
FBGN0039500	0	0	0	0	0	0
FBGN0045470	0	0	0	0	0	0
FBGN0262146	0	0	0	0	0	0
FBGN0051195	555	543	494	780	1083	1040
FBGN0020238	2690	2395	2358	2931	4542	4231
FBGN0037463	0	0	0	0	0	0
FBGN0039764	24	15	20	22	21	16
FBGN0039698	51	19	19	59	69	65
FBGN0039272	9	11	5	5	9	6
FBGN0037329	13	4	22	15	42	22
FBGN0260004	0	0	0	0	0	0
FBGN0262794	0	0	0	0	0	0
FBGN0040076	0	0	0	0	0	0
FBGN0039635	115	72	133	173	248	263
FBGN0038865	0	0	0	0	0	0
FBGN0028662	55	26	69	67	120	135
FBGN0039270	21	19	16	14	22	29
FBGN0085376	18	29	28	42	54	46
FBGN0051105	0	0	0	0	0	0
FBGN0040208	99	61	92	127	132	155
FBGN0023023	5	2	5	1	12	11
FBGN0002780	1211	1357	905	1233	1442	1495
FBGN0038719	6	3	0	0	0	0
FBGN0037756	82	83	88	151	217	170
FBGN0085324	0	0	0	0	0	0
FBGN0037485	0	0	0	0	0	0
FBGN0039609	0	8	0	0	0	0
FBGN0037773	4	1	7	3	6	14
FBGN0015222	158	87	147	272	392	355
FBGN0000552	0	0	0	0	0	0
FBGN0262104	0	0	0	0	0	0
FBGN0040253	0	0	0	0	0	0
FBGN0037889	0	0	0	0	0	0
FBGN0038834	604	629	530	729	972	1066
FBGN0037644	84	73	95	122	154	156
FBGN0051148	0	0	0	0	0	0
FBGN0039396	0	0	1	0	0	3
FBGN0264493	82	60	68	90	106	107
FBGN0037248	89	109	116	80	158	133
FBGN0038150	42	6	16	8	20	29
FBGN0037501	0	0	0	0	0	0
FBGN0037548	54	39	24	58	64	77
FBGN0000533	0	2	0	1	10	11
FBGN0037700	147	79	124	152	214	232
FBGN0037902	0	0	2	0	0	2
FBGN0038924	43	79	56	51	72	88
FBGN0039503	0	0	0	0	0	0
FBGN0038931	0	0	0	0	0	0
FBGN0039165	30	16	14	28	35	36
FBGN0038861	16	12	32	20	25	28
FBGN0264325	17	15	14	29	22	35
FBGN0037324	0	0	0	0	0	0
FBGN0260234	0	0	0	0	0	0
FBGN0039870	24	20	8	11	14	23
FBGN0002940	0	0	0	0	0	0
FBGN0038602	0	0	0	0	0	0
FBGN0051301	65	37	46	53	115	106
FBGN0261289	0	0	0	0	0	0
FBGN0039360	21	4	23	48	47	34
FBGN0039150	27	20	39	46	48	38
FBGN0037973	44	11	35	42	79	74
FBGN0262514	0	0	0	0	0	0
FBGN0039324	0	0	0	0	0	0
FBGN0037580	575	574	490	618	968	999
FBGN0051278	2	11	10	11	16	15
FBGN0038295	0	0	0	0	0	0
FBGN0038847	0	0	0	0	0	0
FBGN0085317	0	0	0	0	0	0
FBGN0020407	52	27	37	38	52	87
FBGN0003495	4	0	2	1	3	3
FBGN0264785	18	20	19	26	35	26
FBGN0053341	0	0	0	0	0	0
FBGN0260231	0	0	0	0	0	0
FBGN0019624	253	240	243	275	412	444
FBGN0038589	0	0	0	0	0	0
FBGN0038656	0	0	0	0	0	0
FBGN0040493	381	307	260	428	564	541
FBGN0038947	210	253	159	311	424	368
FBGN0039507	43	66	37	52	70	76
FBGN0039415	3	0	13	0	1	1
FBGN0085302	0	0	0	0	0	0
FBGN0037376	167	133	135	146	244	246
FBGN0037941	0	0	0	0	0	0
FBGN0038279	166	185	126	103	121	107
FBGN0039004	245	142	195	272	355	416
FBGN0038752	0	0	0	0	0	0
FBGN0038978	0	0	0	0	0	0
FBGN0267709	0	0	0	0	0	0
FBGN0261996	0	0	0	0	0	0
FBGN0037809	9	11	7	8	9	8
FBGN0038530	0	0	0	0	0	0
FBGN0051522	67	55	36	15	35	29
FBGN0286930	0	0	0	0	0	0
FBGN0037427	0	0	0	0	0	0
FBGN0039218	105	77	78	98	91	107
FBGN0011596	3	0	0	0	0	0
FBGN0039217	10	0	8	4	13	10
FBGN0053203	0	0	0	0	0	0
FBGN0038472	23	22	29	25	38	35
FBGN0038357	0	0	0	0	0	0
FBGN0260659	36	28	36	67	108	103
FBGN0037890	56	18	48	66	56	57
FBGN0038769	11	17	27	33	35	42
FBGN0037242	77	65	77	77	104	118
FBGN0038958	0	2	0	8	1	0
FBGN0037487	7	0	6	12	13	14
FBGN0024222	24	6	19	24	48	61
FBGN0261928	0	0	0	0	0	0
FBGN0039293	93	86	85	71	94	95
FBGN0015625	110	78	88	159	188	251
FBGN0037512	0	0	0	0	0	0
FBGN0038088	16	32	6	23	24	30
FBGN0040238	43	54	16	50	39	38
FBGN0039160	42	86	69	70	113	92
FBGN0037650	0	0	0	0	0	0
FBGN0037891	212	173	183	247	414	357
FBGN0040609	0	0	0	0	0	0
FBGN0037541	196	303	215	331	395	395
FBGN0046258	125	172	95	210	341	301
FBGN0039110	262	105	209	212	300	299
FBGN0037590	0	0	0	0	0	0
FBGN0261845	6	4	1	2	2	9
FBGN0039593	0	0	1	7	1	0
FBGN0039582	0	0	0	0	0	0
FBGN0039784	0	0	0	0	0	0
FBGN0002732	99	46	59	95	128	105
FBGN0265041	0	0	0	0	0	0
FBGN0051464	0	0	0	0	0	12
FBGN0011581	0	0	3	0	0	0
FBGN0260746	0	3	3	24	21	18
FBGN0266446	0	0	0	0	0	0
FBGN0038753	0	0	0	0	0	0
FBGN0039387	0	0	1	0	0	0
FBGN0038224	117	87	64	89	153	146
FBGN0038783	0	0	0	4	0	0
FBGN0039525	0	0	0	0	0	0
FBGN0039536	0	0	0	0	0	0
FBGN0003169	165	106	138	164	275	245
FBGN0019960	151	86	235	173	269	301
FBGN0261842	0	0	0	0	1	0
FBGN0038458	0	0	0	0	0	0
FBGN0259732	0	0	0	0	0	0
FBGN0037917	24	10	15	9	51	30
FBGN0039107	0	0	0	0	0	0
FBGN0054034	0	0	0	0	0	3
FBGN0039116	61	42	55	42	59	71
FBGN0037697	2	0	3	1	8	1
FBGN0001235	241	287	209	313	472	341
FBGN0038765	19	4	8	25	14	7
FBGN0038613	0	0	1	0	0	0
FBGN0054008	13	8	3	1	3	8
FBGN0039417	52	44	42	45	45	57
FBGN0039385	94	77	63	80	95	105
FBGN0027574	24	43	36	53	52	55
FBGN0039137	84	54	71	82	110	124
FBGN0027930	116	94	114	183	261	285
FBGN0038488	19	13	18	27	48	61
FBGN0038017	28	29	9	21	29	70
FBGN0039265	105	85	96	117	202	180
FBGN0038916	0	0	0	0	0	0
FBGN0037680	130	137	118	126	211	203
FBGN0002865	0	0	0	0	0	0
FBGN0010051	145	107	102	211	277	262
FBGN0039065	27	20	28	40	35	71
FBGN0027784	18	30	31	21	63	22
FBGN0003507	3	1	2	3	6	2
FBGN0263986	0	0	0	0	0	0
FBGN0285955	125	112	85	127	194	167
FBGN0051279	0	0	1	0	0	0
FBGN0027579	25	43	33	28	64	67
FBGN0038385	14	17	18	27	57	48
FBGN0015351	19	3	9	13	15	12
FBGN0038324	26	38	24	44	62	52
FBGN0259146	0	0	0	0	0	0
FBGN0004606	33	33	20	74	99	61
FBGN0037553	3	1	2	0	3	1
FBGN0038467	165	70	136	152	223	229
FBGN0037939	0	0	0	0	0	0
FBGN0003279	1216	1097	1087	1503	2880	3006
FBGN0004597	24	18	31	49	56	45
FBGN0011715	142	123	126	150	225	228
FBGN0039290	1	0	1	1	1	0
FBGN0039373	0	0	0	0	0	0
FBGN0003862	404	390	328	537	672	627
FBGN0051551	0	0	0	0	0	0
FBGN0037614	2	0	0	3	0	6
FBGN0026616	9	44	14	15	44	26
FBGN0051155	71	59	46	58	82	96
FBGN0003134	42	51	51	69	126	62
FBGN0038805	115	70	87	112	161	178
FBGN0039055	69	60	53	87	124	96
FBGN0039755	0	0	2	0	0	0
FBGN0039620	4	11	4	6	1	2
FBGN0021776	11	13	10	0	2	0
FBGN0039616	0	0	0	0	0	0
FBGN0267383	0	0	0	0	0	0
FBGN0015230	0	0	0	0	0	0
FBGN0039511	0	0	0	0	0	0
FBGN0037566	45	41	51	48	100	59
FBGN0038811	38	24	41	53	57	71
FBGN0038321	2	3	3	4	15	10
FBGN0051274	0	0	0	0	0	0
FBGN0037220	168	139	181	194	310	265
FBGN0037705	90	75	72	118	205	175
FBGN0039798	0	0	0	1	0	1
FBGN0039531	25	12	16	25	25	36
FBGN0037279	68	49	64	77	116	113
FBGN0037621	137	117	111	173	223	250
FBGN0000024	0	0	3	0	1	1
FBGN0264712	9	0	8	6	7	16
FBGN0011785	238	233	211	304	363	338
FBGN0038956	0	0	0	0	0	0
FBGN0039838	0	0	0	0	0	0
FBGN0037921	5	1	10	4	11	21
FBGN0267339	0	0	0	0	0	0
FBGN0266566	0	0	3	1	0	2
FBGN0053189	0	0	0	0	0	0
FBGN0038894	0	0	0	1	1	0
FBGN0039491	0	0	0	0	0	0
FBGN0014006	114	82	93	108	154	123
FBGN0015770	0	0	0	0	0	0
FBGN0037708	20	12	20	15	28	24
FBGN0000412	819	917	754	1034	1300	1224
FBGN0002922	1	0	0	4	1	0
FBGN0038156	18	10	11	23	29	16
FBGN0038330	0	0	1	4	3	3
FBGN0038941	0	0	1	0	1	0
FBGN0039054	0	0	2	0	1	0
FBGN0039650	11	13	8	4	11	28
FBGN0041224	0	0	0	0	0	0
FBGN0038660	115	98	88	150	240	232
FBGN0038718	0	0	0	0	0	0
FBGN0037687	19	9	24	22	24	13
FBGN0043012	71	73	67	83	119	114
FBGN0266170	0	0	0	0	0	0
FBGN0037786	0	0	0	0	0	0
FBGN0278604	54	41	44	63	67	68
FBGN0038303	33	30	45	73	71	69
FBGN0266175	0	0	0	0	0	0
FBGN0265063	0	0	0	0	0	0
FBGN0040628	0	0	0	0	0	0
FBGN0023083	140	59	132	133	190	206
FBGN0051200	0	0	0	0	0	0
FBGN0038214	0	1	0	0	3	0
FBGN0267105	0	0	0	0	0	0
FBGN0265606	0	0	0	0	0	0
FBGN0041605	0	0	0	0	0	0
FBGN0027095	205	220	205	390	522	535
FBGN0039195	0	0	0	0	0	0
FBGN0086679	17	7	20	21	24	19
FBGN0037325	0	0	0	0	0	0
FBGN0262844	0	0	0	0	0	0
FBGN0015032	0	0	2	0	0	0
FBGN0037260	0	0	0	0	0	0
FBGN0042182	0	0	0	0	0	0
FBGN0266409	19	21	22	20	49	34
FBGN0039780	0	0	0	0	0	0
FBGN0051360	28	27	18	27	36	19
FBGN0041710	1	1	1	4	5	8
FBGN0051125	2	6	1	16	11	2
FBGN0038130	7	11	10	4	2	4
FBGN0038012	0	0	0	0	0	0
FBGN0039025	24	10	12	20	43	20
FBGN0039339	9	19	5	20	18	6
FBGN0038446	44	14	22	45	50	42
FBGN0262846	0	0	0	0	0	0
FBGN0038337	0	0	0	0	1	0
FBGN0266598	23	21	12	17	40	26
FBGN0005632	455	360	409	550	690	621
FBGN0037933	22	11	18	36	39	22
FBGN0037747	4	7	8	7	9	9
FBGN0037826	0	0	0	0	0	0
FBGN0011701	4	0	0	1	0	0
FBGN0039869	59	44	47	55	98	74
FBGN0038505	0	0	0	0	0	0
FBGN0038829	123	122	141	186	318	236
FBGN0038938	0	0	0	0	2	0
FBGN0039084	0	1	0	1	1	4
FBGN0014029	247	274	237	300	486	418
FBGN0037665	61	127	25	100	169	121
FBGN0027503	45	48	77	69	120	99
FBGN0039879	0	0	0	0	0	0
FBGN0041780	0	0	0	0	0	0
FBGN0262006	0	0	0	0	0	0
FBGN0038032	0	0	0	0	0	0
FBGN0038771	245	223	277	294	397	408
FBGN0259113	229	218	206	151	148	157
FBGN0000557	34	103	28	80	104	74
FBGN0263777	0	0	0	0	0	0
FBGN0039376	0	0	0	0	0	0
FBGN0010038	0	0	0	1	0	0
FBGN0037227	0	0	0	0	0	0
FBGN0039636	21	8	17	12	28	41
FBGN0037490	7	5	4	3	9	8
FBGN0002773	18	8	13	9	18	6
FBGN0039316	0	0	0	0	1	0
FBGN0037915	0	0	0	0	0	0
FBGN0039560	73	65	60	64	123	103
FBGN0037398	0	0	0	0	0	0
FBGN0039101	0	0	0	0	0	0
FBGN0038974	16	20	26	11	15	18
FBGN0038257	0	0	1	0	0	0
FBGN0267366	0	1	0	0	0	0
FBGN0039007	0	0	0	0	0	0
FBGN0038099	0	0	0	0	0	0
FBGN0024321	12	2	13	5	12	21
FBGN0042693	170	195	162	249	321	340
FBGN0027951	215	214	225	289	342	379
FBGN0017550	193	101	144	200	287	281
FBGN0286516	102	77	94	118	191	197
FBGN0266053	163	96	138	195	292	267
FBGN0261279	180	125	151	176	263	245
FBGN0040251	65	39	59	76	94	87
FBGN0038681	1	1	3	0	0	0
FBGN0260005	0	0	1	0	1	5
FBGN0000659	0	0	0	0	0	0
FBGN0037620	4	11	8	5	11	7
FBGN0038190	0	0	0	0	0	0
FBGN0038966	7	1	3	3	11	7
FBGN0037765	0	0	0	0	0	0
FBGN0037985	0	0	0	0	0	0
FBGN0024330	44	32	36	51	79	95
FBGN0039098	0	0	0	1	5	0
FBGN0037369	49	49	69	73	91	69
FBGN0011224	1008	662	894	1136	1589	1570
FBGN0002354	9	7	7	5	14	4
FBGN0041191	78	43	43	54	58	48
FBGN0261987	0	0	0	0	0	5
FBGN0037759	1	0	0	0	0	0
FBGN0038463	26	24	14	24	47	51
FBGN0014022	14	31	27	30	31	29
FBGN0042711	0	0	0	0	0	0
FBGN0040080	81	111	83	117	155	172
FBGN0039452	0	0	0	0	0	0
FBGN0046689	0	0	1	0	0	0
FBGN0039192	0	0	0	0	0	0
FBGN0038529	0	0	0	0	0	0
FBGN0038552	11	23	27	18	30	32
FBGN0039856	0	0	0	0	0	0
FBGN0005674	701	467	614	774	1051	1059
FBGN0037849	0	0	0	0	0	0
FBGN0264694	110	82	100	109	156	152
FBGN0039024	0	0	0	0	0	0
FBGN0004087	33	9	21	48	67	87
FBGN0067782	0	0	0	0	0	0
FBGN0026239	190	137	147	212	327	297
FBGN0037491	15	9	9	27	27	15
FBGN0037710	27	24	15	22	46	41
FBGN0000477	0	2	2	0	0	0
FBGN0037781	7	1	9	13	13	5
FBGN0262858	0	0	2	0	0	0
FBGN0038107	2	2	2	4	5	4
FBGN0039059	0	0	0	0	0	0
FBGN0038697	0	0	0	0	0	0
FBGN0038539	0	0	0	0	0	0
FBGN0039374	0	0	0	0	0	0
FBGN0267698	83	81	81	127	163	122
FBGN0039066	48	20	25	33	66	47
FBGN0062412	0	0	0	0	0	2
FBGN0027090	244	202	229	324	457	385
FBGN0028717	67	36	60	76	126	113
FBGN0039470	0	0	0	0	0	1
FBGN0003261	1383	884	1327	1237	1938	2136
FBGN0037843	171	130	121	193	239	210
FBGN0038730	0	0	0	0	0	0
FBGN0037618	0	0	0	0	0	0
FBGN0010282	150	142	167	168	177	194
FBGN0038738	287	364	250	350	527	476
FBGN0003499	18	46	18	31	52	41
FBGN0262839	0	0	0	0	0	0
FBGN0039817	0	0	0	0	0	0
FBGN0039612	0	0	0	0	0	0
FBGN0260779	26	8	8	11	19	17
FBGN0029157	42	39	53	57	105	60
FBGN0020278	58	31	51	80	114	118
FBGN0024288	10	10	0	16	6	9
FBGN0038946	0	0	0	0	0	0
FBGN0083943	0	0	0	0	0	0
FBGN0051053	6	0	0	0	0	0
FBGN0027655	76	36	62	112	184	207
FBGN0039435	0	0	0	0	0	0
FBGN0261015	48	50	54	79	105	87
FBGN0013995	0	0	0	0	0	0
FBGN0002906	49	24	36	44	44	64
FBGN0038039	60	36	68	73	80	93
FBGN0262962	3	6	2	9	3	12
FBGN0038394	0	0	0	0	0	0
FBGN0037992	5	0	1	7	6	1
FBGN0015221	291	265	290	445	620	654
FBGN0038261	0	0	0	0	0	0
FBGN0038720	9	25	4	1	4	11
FBGN0042205	9	1	4	15	26	10
FBGN0028436	28	47	13	40	38	26
FBGN0259821	0	0	0	0	0	0
FBGN0038872	132	108	135	187	235	273
FBGN0039443	0	3	0	0	0	0
FBGN0039131	55	65	69	63	123	92
FBGN0039831	46	36	15	43	75	59
FBGN0038950	21	5	10	20	48	67
FBGN0039565	3	0	7	3	13	3
FBGN0037579	0	0	0	0	0	0
FBGN0001139	296	293	256	368	652	603
FBGN0039434	9	1	17	1	0	0
FBGN0046876	0	3	0	0	0	0
FBGN0037797	0	0	0	0	0	0
FBGN0003268	347	239	319	258	254	249
FBGN0037987	0	0	0	0	0	0
FBGN0039641	5	2	3	4	2	3
FBGN0037462	0	0	0	0	0	0
FBGN0014366	229	164	176	209	320	299
FBGN0051358	0	0	0	0	0	0
FBGN0051075	366	399	268	362	470	523
FBGN0038852	0	0	1	1	0	1
FBGN0085384	12	6	9	27	25	30
FBGN0026317	67	17	40	57	83	74
FBGN0039590	100	88	71	161	243	176
FBGN0038717	0	0	0	0	0	0
FBGN0038461	13	29	8	24	18	23
FBGN0264832	0	0	0	0	0	0
FBGN0027053	127	155	116	119	233	200
FBGN0004889	335	293	271	338	511	517
FBGN0047199	0	0	0	0	0	0
FBGN0261679	11	28	5	10	12	17
FBGN0038745	120	68	110	152	174	186
FBGN0038608	55	79	81	67	103	116
FBGN0266261	0	7	0	0	0	0
FBGN0039288	0	0	0	0	0	0
FBGN0037656	22	33	13	44	29	42
FBGN0037305	64	21	52	58	54	70
FBGN0250755	5	8	4	14	21	30
FBGN0037535	10	3	3	3	10	4
FBGN0038118	152	62	131	135	172	183
FBGN0040466	27	17	9	49	74	48
FBGN0038217	0	0	0	0	0	0
FBGN0038391	0	0	0	0	2	2
FBGN0262003	0	0	0	0	0	0
FBGN0010433	1	0	2	2	3	10
FBGN0037712	1	0	0	0	1	0
FBGN0039678	9	20	29	0	1	1
FBGN0266720	30	19	20	38	48	32
FBGN0011481	244	194	189	230	379	317
FBGN0287844	0	0	0	0	0	0
FBGN0038532	25	13	18	23	32	37
FBGN0039303	94	67	61	98	158	148
FBGN0046875	2	5	0	21	32	35
FBGN0025865	311	348	210	340	472	478
FBGN0028691	371	318	310	435	675	586
FBGN0259736	2	23	1	0	0	0
FBGN0085462	0	0	0	0	0	0
FBGN0039767	42	41	56	76	121	106
FBGN0038576	41	31	58	59	71	97
FBGN0037648	39	48	36	53	89	81
FBGN0261552	41	37	31	45	62	79
FBGN0013759	53	56	41	82	104	86
FBGN0037730	0	2	1	1	0	1
FBGN0037232	29	26	26	34	45	38
FBGN0037310	0	0	0	0	0	0
FBGN0259227	94	84	51	67	100	112
